【合租】闸弄口 机神新村 3室主卧,机神新村,合租,1730,http://hz.58.com/pinpaigongyu/31884458384437x.shtml?psid=145022789199303313046472428
【合租】下沙 和达御观邸 3室主卧,和达御观邸,合租,1800,http://hz.58.com/pinpaigongyu/31617291815626x.shtml?psid=145022789199303313046472428
【合租】区政府 星耀城 3室主卧,星耀城,合租,2000,http://hz.58.com/pinpaigongyu/31894280602429x.shtml?psid=145022789199303313046472428
【合租】长河 昆仑水印城 3室主卧,昆仑水印城,合租,1540,http://hz.58.com/pinpaigongyu/31617690999760x.shtml?psid=145022789199303313046472428
【合租】桥西 宝嘉誉峰 3室主卧,宝嘉誉峰,合租,1530,http://hz.58.com/pinpaigongyu/31882740692667x.shtml?psid=145022789199303313046472428
【合租】长河 白马湖小区孔雀苑 3室主卧,白马湖小区孔雀苑,合租,1760,http://hz.58.com/pinpaigongyu/31617166268478x.shtml?psid=145022789199303313046472428
【合租】桥西 宜家时代 3室主卧,宜家时代,合租,1700,http://hz.58.com/pinpaigongyu/31881850272970x.shtml?psid=181412610199303313201744048
【合租】长河 铂金名筑 3室主卧,铂金名筑,合租,1790,http://hz.58.com/pinpaigongyu/31616325941324x.shtml?psid=181412610199303313201744048
【合租】浦沿 江南文苑 3室主卧,江南文苑,合租,1600,http://hz.58.com/pinpaigongyu/31893224196019x.shtml?psid=181412610199303313201744048
【合租】长河 温馨人家 3室主卧,温馨人家,合租,1540,http://hz.58.com/pinpaigongyu/31616565313868x.shtml?psid=181412610199303313201744048
【合租】拱宸桥 杭钢尚堂府 3室主卧,杭钢尚堂府,合租,1500,http://hz.58.com/pinpaigongyu/31883784624705x.shtml?psid=181412610199303313201744048
【合租】长河 朗庭公馆 3室主卧,朗庭公馆,合租,1540,http://hz.58.com/pinpaigongyu/31617181198664x.shtml?psid=181412610199303313201744048
【合租】翠苑 翠苑三区 3室主卧,翠苑三区,合租,1600,http://hz.58.com/pinpaigongyu/31895268724790x.shtml?psid=181412610199303313201744048
【合租】长河 江虹小区 3室主卧,江虹小区,合租,1670,http://hz.58.com/pinpaigongyu/31616586234820x.shtml?psid=181412610199303313201744048
【合租】浦沿 新生社区 3室主卧,新生社区,合租,1800,http://hz.58.com/pinpaigongyu/31893323222719x.shtml?psid=181412610199303313201744048
【合租】长河 滨兴家园 3室主卧,滨兴家园,合租,1790,http://hz.58.com/pinpaigongyu/31616155599421x.shtml?psid=181412610199303313201744048
【合租】浦沿 江南文苑 3室主卧,江南文苑,合租,1600,http://hz.58.com/pinpaigongyu/31893175514167x.shtml?psid=181412610199303313201744048
【合租】下沙沿江 世茂江滨花园瑞景 3室主卧,世茂江滨花园瑞景,合租,1760,http://hz.58.com/pinpaigongyu/31618234046013x.shtml?psid=181412610199303313201744048
【合租】和睦 拱苑小区 3室主卧,拱苑小区,合租,1730,http://hz.58.com/pinpaigongyu/31882940795439x.shtml?psid=181412610199303313201744048
【合租】长河 滨江倾城之恋 3室主卧,滨江倾城之恋,合租,1800,http://hz.58.com/pinpaigongyu/31616339543497x.shtml?psid=181412610199303313201744048
【合租】石祥路 阅城新座 3室主卧,阅城新座,合租,1700,http://hz.58.com/pinpaigongyu/31883643765581x.shtml?psid=181412610199303313201744048
【合租】长河 昆仑水印城 3室主卧,昆仑水印城,合租,1540,http://hz.58.com/pinpaigongyu/31616627914555x.shtml?psid=181412610199303313201744048
【合租】祥符 华盛达阅城 3室主卧,华盛达阅城,合租,1870,http://hz.58.com/pinpaigongyu/31883598761527x.shtml?psid=181412610199303313201744048
【合租】长河 长江西苑 3室主卧,长江西苑,合租,1770,http://hz.58.com/pinpaigongyu/31616231572164x.shtml?psid=181412610199303313201744048
【合租】区政府 新州花苑 3室主卧,新州花苑,合租,1800,http://hz.58.com/pinpaigongyu/31874524186571x.shtml?psid=181412610199303313201744048
【合租】下沙沿江 伊萨卡国际城 3室次卧,伊萨卡国际城,合租,1600,http://hz.58.com/pinpaigongyu/32382599082937x.shtml?psid=181412610199303313201744048
【合租】下沙沿江 保利东湾(西区) 3室主卧,保利东湾(西区),合租,1560,http://hz.58.com/pinpaigongyu/31894932058304x.shtml?psid=107744227199303313362258087
【合租】下沙沿江 伊萨卡国际城 3室主卧,伊萨卡国际城,合租,1900,http://hz.58.com/pinpaigongyu/32382599991475x.shtml?psid=107744227199303313362258087
【合租】勾庄 越秀星汇尚城 3室主卧,越秀星汇尚城,合租,1650,http://hz.58.com/pinpaigongyu/31883321471935x.shtml?psid=107744227199303313362258087
【合租】拱宸桥 紫元尚堂 3室主卧,紫元尚堂,合租,1800,http://hz.58.com/pinpaigongyu/31874234827068x.shtml?psid=107744227199303313362258087
【合租】下沙沿江 金隅观澜时代云邸 3室主卧,金隅观澜时代云邸,合租,1570,http://hz.58.com/pinpaigongyu/31895006049093x.shtml?psid=107744227199303313362258087
【合租】拱宸桥 紫元尚堂 3室主卧,紫元尚堂,合租,1900,http://hz.58.com/pinpaigongyu/31874110254904x.shtml?psid=107744227199303313362258087
【合租】下沙沿江 金隅观澜时代朗轩 3室主卧,金隅观澜时代朗轩,合租,1810,http://hz.58.com/pinpaigongyu/31895075764921x.shtml?psid=107744227199303313362258087
【合租】钱江世纪城 佳丰北苑 3室主卧,佳丰北苑,合租,1670,http://hz.58.com/pinpaigongyu/31630231170256x.shtml?psid=107744227199303313362258087
【合租】闸弄口 濮家新村 3室主卧,濮家新村,合租,1700,http://hz.58.com/pinpaigongyu/31884991328700x.shtml?psid=107744227199303313362258087
【合租】区政府 利二花苑 3室主卧,利二花苑,合租,1760,http://hz.58.com/pinpaigongyu/31629655283520x.shtml?psid=107744227199303313362258087
【合租】勾庄 越秀星汇尚城 3室主卧,越秀星汇尚城,合租,1950,http://hz.58.com/pinpaigongyu/31883326716867x.shtml?psid=107744227199303313362258087
【合租】区政府 星耀城 3室主卧,星耀城,合租,1760,http://hz.58.com/pinpaigongyu/31629721808962x.shtml?psid=107744227199303313362258087
【合租】彩虹城 临江花园 3室主卧,临江花园,合租,1650,http://hz.58.com/pinpaigongyu/31872851245379x.shtml?psid=107744227199303313362258087
【合租】三墩 天虹公寓 3室主卧,天虹公寓,合租,1540,http://hz.58.com/pinpaigongyu/31629570142138x.shtml?psid=107744227199303313362258087
【合租】开发区 明怡花苑 3室主卧,明怡花苑,合租,1950,http://hz.58.com/pinpaigongyu/31886071966160x.shtml?psid=107744227199303313362258087
【合租】钱江世纪城 龙湖春江悦茗 3室主卧,龙湖春江悦茗,合租,1760,http://hz.58.com/pinpaigongyu/31630241115196x.shtml?psid=107744227199303313362258087
【合租】朝晖 金都华庭 3室主卧,金都华庭,合租,1640,http://hz.58.com/pinpaigongyu/31885774799939x.shtml?psid=107744227199303313362258087
【合租】拱宸桥 杭钢尚堂府 3室主卧,杭钢尚堂府,合租,1900,http://hz.58.com/pinpaigongyu/31874104181679x.shtml?psid=107744227199303313362258087
【合租】闸弄口 明桂南苑 3室主卧,明桂南苑,合租,1750,http://hz.58.com/pinpaigongyu/31884544350763x.shtml?psid=107744227199303313362258087
【合租】申花 景瑞申花壹号院 4室次卧,景瑞申花壹号院,合租,1860,http://hz.58.com/pinpaigongyu/32948353354439x.shtml?psid=107744227199303313362258087
【合租】石祥路 阅城新座 3室主卧,阅城新座,合租,1800,http://hz.58.com/pinpaigongyu/31883645036998x.shtml?psid=192206687199303313483996202
【合租】小河 小河佳苑北区 3室次卧,小河佳苑北区,合租,1570,http://hz.58.com/pinpaigongyu/32738621411774x.shtml?psid=192206687199303313483996202
【合租】开发区 德圣博奥城 3室主卧,德圣博奥城,合租,1600,http://hz.58.com/pinpaigongyu/31885971306434x.shtml?psid=192206687199303313483996202
【合租】文新 雅仕苑 4室次卧,雅仕苑,合租,1750,http://hz.58.com/pinpaigongyu/32738672877885x.shtml?psid=192206687199303313483996202
【合租】拱宸桥 杭钢尚堂府 3室主卧,杭钢尚堂府,合租,1600,http://hz.58.com/pinpaigongyu/31883786713278x.shtml?psid=192206687199303313483996202
【合租】申花 欣盛东方福邸 4室次卧,欣盛东方福邸,合租,1750,http://hz.58.com/pinpaigongyu/32738441903274x.shtml?psid=192206687199303313483996202
【合租】闸弄口 濮家新村 3室主卧,濮家新村,合租,1640,http://hz.58.com/pinpaigongyu/31884499580368x.shtml?psid=192206687199303313483996202
【合租】西兴 缤纷西苑 4室主卧,缤纷西苑,合租,1860,http://hz.58.com/pinpaigongyu/32738427100228x.shtml?psid=192206687199303313483996202
【合租】和睦 小河佳苑南区 3室主卧,小河佳苑南区,合租,1800,http://hz.58.com/pinpaigongyu/31882844857797x.shtml?psid=192206687199303313483996202
【合租】下沙 四季风景苑 3室次卧,四季风景苑,合租,1580,http://hz.58.com/pinpaigongyu/32737850661442x.shtml?psid=192206687199303313483996202
【合租】桥西 锦文雅苑(西区) 3室主卧,锦文雅苑(西区),合租,1800,http://hz.58.com/pinpaigongyu/31882799493576x.shtml?psid=192206687199303313483996202
【合租】祥符 融信学院府 3室主卧,融信学院府,合租,1910,http://hz.58.com/pinpaigongyu/32737791399615x.shtml?psid=192206687199303313483996202
【合租】祥符 华盛达阅城 3室主卧,华盛达阅城,合租,1970,http://hz.58.com/pinpaigongyu/31883600167375x.shtml?psid=192206687199303313483996202
【合租】西兴 龙湖春江彼岸 5室次卧,龙湖春江彼岸,合租,1610,http://hz.58.com/pinpaigongyu/32737691514829x.shtml?psid=192206687199303313483996202
【合租】未来科技城 西溪北苑北区 3室主卧,西溪北苑北区,合租,1880,http://hz.58.com/pinpaigongyu/31894230622251x.shtml?psid=192206687199303313483996202
【合租】西兴 绿地旭辉城 5室次卧,绿地旭辉城,合租,1960,http://hz.58.com/pinpaigongyu/32737718914112x.shtml?psid=192206687199303313483996202
【合租】拱宸桥 左岸花园 3室主卧,左岸花园,合租,1600,http://hz.58.com/pinpaigongyu/31883843962574x.shtml?psid=192206687199303313483996202
【合租】西兴 绿地旭辉城 4室主卧,绿地旭辉城,合租,1960,http://hz.58.com/pinpaigongyu/32737643115569x.shtml?psid=192206687199303313483996202
【合租】浦沿 新生社区 3室主卧,新生社区,合租,1600,http://hz.58.com/pinpaigongyu/31893211640375x.shtml?psid=192206687199303313483996202
【合租】下沙沿江 伊萨卡国际城 4室主卧,伊萨卡国际城,合租,1720,http://hz.58.com/pinpaigongyu/32737538224452x.shtml?psid=192206687199303313483996202
【合租】下沙沿江 保利东湾(东区) 3室主卧,保利东湾(东区),合租,1500,http://hz.58.com/pinpaigongyu/31895149290678x.shtml?psid=161380695199303313617738439
【合租】拱宸桥 杭钢尚堂府 4室主卧,杭钢尚堂府,合租,1640,http://hz.58.com/pinpaigongyu/32737534111535x.shtml?psid=161380695199303313617738439
【合租】浦沿 新生社区 3室主卧,新生社区,合租,1800,http://hz.58.com/pinpaigongyu/31893416337995x.shtml?psid=161380695199303313617738439
【合租】申花 融信蓝孔雀 4室主卧,融信蓝孔雀,合租,2000,http://hz.58.com/pinpaigongyu/32737337919812x.shtml?psid=161380695199303313617738439
【合租】朝晖 雅兰公寓 3室主卧,雅兰公寓,合租,1650,http://hz.58.com/pinpaigongyu/31885822433465x.shtml?psid=161380695199303313617738439
【合租】万达广场 宝嘉誉峰 4室主卧,宝嘉誉峰,合租,1790,http://hz.58.com/pinpaigongyu/32737327649613x.shtml?psid=161380695199303313617738439
【合租】下沙沿江 宋都晨光国际 3室主卧,宋都晨光国际,合租,1750,http://hz.58.com/pinpaigongyu/31894897977913x.shtml?psid=161380695199303313617738439
【合租】拱墅周边 汀澜府 3室次卧,汀澜府,合租,1730,http://hz.58.com/pinpaigongyu/32737192576075x.shtml?psid=161380695199303313617738439
【合租】桥西 宜家时代 3室主卧,宜家时代,合租,1530,http://hz.58.com/pinpaigongyu/31881845953728x.shtml?psid=161380695199303313617738439
【合租】下沙沿江 伊萨卡国际城 3室主卧,伊萨卡国际城,合租,1560,http://hz.58.com/pinpaigongyu/32738608110651x.shtml?psid=161380695199303313617738439
【合租】朝晖 紫庭花园 3室主卧,紫庭花园,合租,1500,http://hz.58.com/pinpaigongyu/31885593394857x.shtml?psid=161380695199303313617738439
【合租】白杨 清雅苑 4室主卧,清雅苑,合租,1500,http://hz.58.com/pinpaigongyu/32738648221126x.shtml?psid=161380695199303313617738439
【合租】浦沿 观邸国际 3室主卧,观邸国际,合租,1650,http://hz.58.com/pinpaigongyu/31871877800501x.shtml?psid=161380695199303313617738439
【合租】西兴 龙湖春江彼岸 4室次卧,龙湖春江彼岸,合租,1700,http://hz.58.com/pinpaigongyu/32738574657206x.shtml?psid=161380695199303313617738439
【合租】金沙湖 德信早城 3室主卧,德信早城,合租,1500,http://hz.58.com/pinpaigongyu/31874481070652x.shtml?psid=161380695199303313617738439
【合租】祥符 天阳美林湾北区 3室主卧,天阳美林湾北区,合租,1880,http://hz.58.com/pinpaigongyu/32738660950608x.shtml?psid=161380695199303313617738439
【合租】下沙沿江 保利东湾(东区) 3室主卧,保利东湾(东区),合租,1600,http://hz.58.com/pinpaigongyu/31895150664123x.shtml?psid=161380695199303313617738439
【合租】拱宸桥 定海园 4室次卧,定海园,合租,1550,http://hz.58.com/pinpaigongyu/32738132947009x.shtml?psid=161380695199303313617738439
【合租】桥西 吉如家园 3室主卧,吉如家园,合租,1700,http://hz.58.com/pinpaigongyu/31881662924483x.shtml?psid=161380695199303313617738439
【合租】申花 广宇西城年华 4室次卧,广宇西城年华,合租,1880,http://hz.58.com/pinpaigongyu/32738416550572x.shtml?psid=161380695199303313617738439
【合租】未来科技城 西溪北苑北区 3室主卧,西溪北苑北区,合租,1580,http://hz.58.com/pinpaigongyu/31894229344303x.shtml?psid=188013570199303313750143949
【合租】九堡 悦麒美寓 3室次卧,悦麒美寓,合租,1500,http://hz.58.com/pinpaigongyu/32738112464187x.shtml?psid=188013570199303313750143949
【合租】下沙沿江 保利东湾(东区) 3室主卧,保利东湾(东区),合租,1530,http://hz.58.com/pinpaigongyu/31894859981871x.shtml?psid=188013570199303313750143949
【合租】小河 小河佳苑北区 3室次卧,小河佳苑北区,合租,1570,http://hz.58.com/pinpaigongyu/32737956403141x.shtml?psid=188013570199303313750143949
【合租】朝晖 平凡里公寓 3室主卧,平凡里公寓,合租,1660,http://hz.58.com/pinpaigongyu/31885877945672x.shtml?psid=188013570199303313750143949
【合租】祥符 融信学院府 3室主卧,融信学院府,合租,1750,http://hz.58.com/pinpaigongyu/32737790162870x.shtml?psid=188013570199303313750143949
【合租】桥西 锦文雅苑(西区) 3室主卧,锦文雅苑(西区),合租,1700,http://hz.58.com/pinpaigongyu/31882797632206x.shtml?psid=188013570199303313750143949
【合租】九堡 郡原相江公寓 3室主卧,郡原相江公寓,合租,1910,http://hz.58.com/pinpaigongyu/32737789448241x.shtml?psid=188013570199303313750143949
【合租】区政府 新州花苑 3室主卧,新州花苑,合租,1900,http://hz.58.com/pinpaigongyu/31894080720577x.shtml?psid=188013570199303313750143949
【合租】湖墅 协安上郡 3室主卧,协安上郡,合租,1980,http://hz.58.com/pinpaigongyu/32737713063099x.shtml?psid=188013570199303313750143949
【合租】区政府 湘云雅苑 3室主卧,湘云雅苑,合租,1700,http://hz.58.com/pinpaigongyu/31872133390656x.shtml?psid=188013570199303313750143949
【合租】拱宸桥 杭钢尚堂府 4室主卧,杭钢尚堂府,合租,1880,http://hz.58.com/pinpaigongyu/32737565624642x.shtml?psid=188013570199303313750143949
【合租】桥西 吉如家园 3室主卧,吉如家园,合租,2000,http://hz.58.com/pinpaigongyu/31881669319469x.shtml?psid=188013570199303313750143949
【合租】钱江世纪城 顺发美哉美城 4室次卧,顺发美哉美城,合租,1740,http://hz.58.com/pinpaigongyu/32737605250896x.shtml?psid=188013570199303313750143949
【合租】桥西 九龙仓碧玺 3室主卧,九龙仓碧玺,合租,1860,http://hz.58.com/pinpaigongyu/31882053660845x.shtml?psid=188013570199303313750143949
【合租】钱江世纪城 顺发美哉美城 3室主卧,顺发美哉美城,合租,1960,http://hz.58.com/pinpaigongyu/32737633113416x.shtml?psid=188013570199303313750143949
【合租】桥西 宜家时代 3室主卧,宜家时代,合租,1800,http://hz.58.com/pinpaigongyu/31881853473193x.shtml?psid=188013570199303313750143949
【合租】西兴 绿地旭辉城 4室次卧,绿地旭辉城,合租,1890,http://hz.58.com/pinpaigongyu/32737592507704x.shtml?psid=188013570199303313750143949
【合租】区政府 缤纷东苑 3室主卧,缤纷东苑,合租,2000,http://hz.58.com/pinpaigongyu/31894240031162x.shtml?psid=188013570199303313750143949
【合租】祥符 阳光郡 4室主卧,阳光郡,合租,1990,http://hz.58.com/pinpaigongyu/32737601604932x.shtml?psid=188013570199303313750143949
【合租】开发区 顺发恒园 3室主卧,顺发恒园,合租,1550,http://hz.58.com/pinpaigongyu/31893061031478x.shtml?psid=134913886199303313879686019
【合租】拱宸桥 杭钢尚堂府 4室次卧,杭钢尚堂府,合租,1770,http://hz.58.com/pinpaigongyu/32737565086761x.shtml?psid=134913886199303313879686019
【合租】开发区 德信君宸 3室主卧,德信君宸,合租,1970,http://hz.58.com/pinpaigongyu/31894026440363x.shtml?psid=134913886199303313879686019
【合租】拱宸桥 杭钢尚堂府 4室主卧,杭钢尚堂府,合租,1830,http://hz.58.com/pinpaigongyu/32737558804805x.shtml?psid=134913886199303313879686019
【合租】浦沿 新生社区 3室主卧,新生社区,合租,1600,http://hz.58.com/pinpaigongyu/31893160432577x.shtml?psid=134913886199303313879686019
【合租】祥符 雍荣华庭 5室次卧,雍荣华庭,合租,1670,http://hz.58.com/pinpaigongyu/32737354022980x.shtml?psid=134913886199303313879686019
【合租】彩虹城 钱江彩虹城 3室主卧,钱江彩虹城,合租,1500,http://hz.58.com/pinpaigongyu/31873151386697x.shtml?psid=134913886199303313879686019
【合租】火车东站 天城府 3室次卧,天城府,合租,1990,http://hz.58.com/pinpaigongyu/32737169765584x.shtml?psid=134913886199303313879686019
【合租】桥西 顺发吉祥半岛 3室主卧,顺发吉祥半岛,合租,1700,http://hz.58.com/pinpaigongyu/31881460299716x.shtml?psid=134913886199303313879686019
【合租】火车东站 天城府 3室次卧,天城府,合租,2000,http://hz.58.com/pinpaigongyu/32737177066802x.shtml?psid=134913886199303313879686019
【合租】桥西 方正御星 3室主卧,方正御星,合租,1500,http://hz.58.com/pinpaigongyu/31881563237421x.shtml?psid=134913886199303313879686019
【合租】钱江新城 德信大家钱江府 4室主卧,德信大家钱江府,合租,2000,http://hz.58.com/pinpaigongyu/32738651791021x.shtml?psid=134913886199303313879686019
【合租】区政府 湘云雅苑 3室主卧,湘云雅苑,合租,1900,http://hz.58.com/pinpaigongyu/31894068840881x.shtml?psid=134913886199303313879686019
【合租】文新 雅仕苑 4室次卧,雅仕苑,合租,1820,http://hz.58.com/pinpaigongyu/32738673535672x.shtml?psid=134913886199303313879686019
【合租】浦沿 江南文苑 3室主卧,江南文苑,合租,1600,http://hz.58.com/pinpaigongyu/31893074617661x.shtml?psid=134913886199303313879686019
【合租】城东新城 滨江曙光之城 4室主卧,滨江曙光之城,合租,1980,http://hz.58.com/pinpaigongyu/32738540694736x.shtml?psid=134913886199303313879686019
【合租】石祥路 宋都香悦郡 3室主卧,宋都香悦郡,合租,1750,http://hz.58.com/pinpaigongyu/31883955584704x.shtml?psid=134913886199303313879686019
【合租】拱墅周边 滨江万家花城二期 4室主卧,滨江万家花城二期,合租,1880,http://hz.58.com/pinpaigongyu/32738560048437x.shtml?psid=134913886199303313879686019
【合租】西兴 迎春南苑 3室主卧,迎春南苑,合租,1850,http://hz.58.com/pinpaigongyu/31872752680004x.shtml?psid=134913886199303313879686019
【合租】区政府 湘云雅苑 3室主卧,湘云雅苑,合租,2000,http://hz.58.com/pinpaigongyu/32738516393801x.shtml?psid=134913886199303313879686019
【合租】浦沿 长岛之春 3室主卧,长岛之春,合租,1600,http://hz.58.com/pinpaigongyu/31893196372811x.shtml?psid=131595154199303314006434409
【合租】区政府 湘云雅苑 3室次卧,湘云雅苑,合租,1820,http://hz.58.com/pinpaigongyu/32738514045648x.shtml?psid=131595154199303314006434409
【合租】申花 蓝钻天成 3室主卧,蓝钻天成,合租,1740,http://hz.58.com/pinpaigongyu/31883903188918x.shtml?psid=131595154199303314006434409
【合租】西兴 缤纷西苑 4室次卧,缤纷西苑,合租,1850,http://hz.58.com/pinpaigongyu/32738427929517x.shtml?psid=131595154199303314006434409
【合租】下沙沿江 伊萨卡国际城 3室主卧,伊萨卡国际城,合租,1500,http://hz.58.com/pinpaigongyu/31895039378377x.shtml?psid=131595154199303314006434409
【合租】下沙沿江 伊萨卡国际城 4室主卧,伊萨卡国际城,合租,2000,http://hz.58.com/pinpaigongyu/32738097737918x.shtml?psid=131595154199303314006434409
【合租】闸弄口 闸弄口新村 3室主卧,闸弄口新村,合租,1760,http://hz.58.com/pinpaigongyu/31884593155534x.shtml?psid=131595154199303314006434409
【合租】下沙 新怡家园 3室主卧,新怡家园,合租,1660,http://hz.58.com/pinpaigongyu/32738003558957x.shtml?psid=131595154199303314006434409
【合租】和睦 小河佳苑南区 3室主卧,小河佳苑南区,合租,1700,http://hz.58.com/pinpaigongyu/31882978387788x.shtml?psid=131595154199303314006434409
【合租】拱宸桥 定海园 4室次卧,定海园,合租,1720,http://hz.58.com/pinpaigongyu/32738133960260x.shtml?psid=131595154199303314006434409
【合租】桥西 城北天邑国际 3室主卧,城北天邑国际,合租,1810,http://hz.58.com/pinpaigongyu/31881920590396x.shtml?psid=131595154199303314006434409
【合租】下沙沿江 伊萨卡国际城 4室主卧,伊萨卡国际城,合租,2000,http://hz.58.com/pinpaigongyu/32738027561932x.shtml?psid=131595154199303314006434409
【合租】长河 白金海岸花园 3室主卧,白金海岸花园,合租,1600,http://hz.58.com/pinpaigongyu/31894753914056x.shtml?psid=131595154199303314006434409
【合租】拱墅周边 滨江万家花城二期 4室次卧,滨江万家花城二期,合租,1750,http://hz.58.com/pinpaigongyu/32737859539768x.shtml?psid=131595154199303314006434409
【合租】下沙沿江 伊萨卡国际城 3室主卧,伊萨卡国际城,合租,1700,http://hz.58.com/pinpaigongyu/31895041139398x.shtml?psid=131595154199303314006434409
【合租】桥西 吉如家园 3室次卧,吉如家园,合租,1960,http://hz.58.com/pinpaigongyu/32737770365111x.shtml?psid=131595154199303314006434409
【合租】闸弄口 红街公寓 3室主卧,红街公寓,合租,1620,http://hz.58.com/pinpaigongyu/31884794662352x.shtml?psid=131595154199303314006434409
【合租】西兴 绿地旭辉城 4室主卧,绿地旭辉城,合租,1950,http://hz.58.com/pinpaigongyu/32737638397002x.shtml?psid=131595154199303314006434409
【合租】勾庄 越秀星汇悦城 3室主卧,越秀星汇悦城,合租,1960,http://hz.58.com/pinpaigongyu/31883549756852x.shtml?psid=131595154199303314006434409
【合租】拱宸桥 杭钢尚堂府 3室主卧,杭钢尚堂府,合租,1860,http://hz.58.com/pinpaigongyu/32737555178064x.shtml?psid=131595154199303314006434409
【合租】闸弄口 濮家新村 3室主卧,濮家新村,合租,1740,http://hz.58.com/pinpaigongyu/31884501307448x.shtml?psid=138681220199303314139699148
【合租】拱宸桥 杭钢尚堂府 4室次卧,杭钢尚堂府,合租,1550,http://hz.58.com/pinpaigongyu/32737545663532x.shtml?psid=138681220199303314139699148
【合租】浦沿 浙新小区 3室主卧,浙新小区,合租,1750,http://hz.58.com/pinpaigongyu/31872148760377x.shtml?psid=138681220199303314139699148
【合租】祥符 雍荣华庭 4室次卧,雍荣华庭,合租,1560,http://hz.58.com/pinpaigongyu/32737336533677x.shtml?psid=138681220199303314139699148
【合租】下沙沿江 金隅观澜时代天筑 3室主卧,金隅观澜时代天筑,合租,1500,http://hz.58.com/pinpaigongyu/31894635644841x.shtml?psid=138681220199303314139699148
【合租】拱墅周边 汀澜府 3室次卧,汀澜府,合租,1670,http://hz.58.com/pinpaigongyu/32737191759168x.shtml?psid=138681220199303314139699148
【合租】拱宸桥 锦昌文华苑 3室主卧,锦昌文华苑,合租,2000,http://hz.58.com/pinpaigongyu/31884247541295x.shtml?psid=138681220199303314139699148
【合租】和睦 西铭苑 3室主卧,西铭苑,合租,1990,http://hz.58.com/pinpaigongyu/32738605393713x.shtml?psid=138681220199303314139699148
【合租】下沙沿江 保利东湾(西区) 3室主卧,保利东湾(西区),合租,1860,http://hz.58.com/pinpaigongyu/31894935675818x.shtml?psid=138681220199303314139699148
【合租】下沙 新怡家园 3室主卧,新怡家园,合租,1720,http://hz.58.com/pinpaigongyu/32738539090615x.shtml?psid=138681220199303314139699148
【合租】拱宸桥 左岸花园 3室主卧,左岸花园,合租,1730,http://hz.58.com/pinpaigongyu/31883845289771x.shtml?psid=138681220199303314139699148
【合租】金沙湖 徳嘉金沙阳光 3室主卧,徳嘉金沙阳光,合租,1760,http://hz.58.com/pinpaigongyu/32738424004014x.shtml?psid=138681220199303314139699148
【合租】闸弄口 机神新村 3室主卧,机神新村,合租,1700,http://hz.58.com/pinpaigongyu/31884955936068x.shtml?psid=138681220199303314139699148
【合租】下沙沿江 伊萨卡国际城 3室主卧,伊萨卡国际城,合租,1690,http://hz.58.com/pinpaigongyu/32738033807407x.shtml?psid=138681220199303314139699148
【合租】桥西 吉如家园 3室主卧,吉如家园,合租,1830,http://hz.58.com/pinpaigongyu/31881666493258x.shtml?psid=138681220199303314139699148
【合租】钱江新城 德信大家钱江府 4室主卧,德信大家钱江府,合租,1940,http://hz.58.com/pinpaigongyu/32738424569922x.shtml?psid=138681220199303314139699148
【合租】区政府 新州花苑 3室主卧,新州花苑,合租,2000,http://hz.58.com/pinpaigongyu/31894222196137x.shtml?psid=138681220199303314139699148
【合租】下沙 上沙锦湖家园 3室主卧,上沙锦湖家园,合租,1910,http://hz.58.com/pinpaigongyu/32738012867141x.shtml?psid=138681220199303314139699148
【合租】申花 中天西城纪 3室主卧,中天西城纪,合租,1500,http://hz.58.com/pinpaigongyu/31883695851086x.shtml?psid=138681220199303314139699148
【合租】杭二中 钱江湾花园 4室次卧,钱江湾花园,合租,1750,http://hz.58.com/pinpaigongyu/32737867724623x.shtml?psid=138681220199303314139699148
【合租】区政府 利二花苑 3室主卧,利二花苑,合租,1900,http://hz.58.com/pinpaigongyu/31894095037115x.shtml?psid=161870869199303314272986214
【合租】申花 首开国风美域 3室主卧,首开国风美域,合租,1880,http://hz.58.com/pinpaigongyu/32737846885430x.shtml?psid=161870869199303314272986214
【合租】下沙沿江 金隅观澜时代天筑 3室主卧,金隅观澜时代天筑,合租,1700,http://hz.58.com/pinpaigongyu/31894637247538x.shtml?psid=161870869199303314272986214
【合租】下沙 四季风景苑 3室主卧,四季风景苑,合租,1630,http://hz.58.com/pinpaigongyu/32737848820533x.shtml?psid=161870869199303314272986214
【合租】和睦 小河佳苑南区 3室主卧,小河佳苑南区,合租,1700,http://hz.58.com/pinpaigongyu/31882849296184x.shtml?psid=161870869199303314272986214
【合租】祥符 融信学院府 3室主卧,融信学院府,合租,1850,http://hz.58.com/pinpaigongyu/32737792029895x.shtml?psid=161870869199303314272986214
【合租】浦沿 观邸国际 3室主卧,观邸国际,合租,1650,http://hz.58.com/pinpaigongyu/31871869637196x.shtml?psid=161870869199303314272986214
【合租】下沙 新元金沙家园 4室次卧,新元金沙家园,合租,1660,http://hz.58.com/pinpaigongyu/32737746625710x.shtml?psid=161870869199303314272986214
【合租】申花 中天西城纪 3室主卧,中天西城纪,合租,1700,http://hz.58.com/pinpaigongyu/31883700885821x.shtml?psid=161870869199303314272986214
【合租】钱江新城 德信大家钱江府 4室次卧,德信大家钱江府,合租,1950,http://hz.58.com/pinpaigongyu/32737780970427x.shtml?psid=161870869199303314272986214
【合租】闸弄口 濮家新村 3室主卧,濮家新村,合租,1600,http://hz.58.com/pinpaigongyu/31884989917748x.shtml?psid=161870869199303314272986214
